,id,cox,molecularFormula,Zodiac_Score
36154,32791_1907_EMPv2_SIRIUS_13597,-0.42857142857142855,C28H40N4O8,0.07437185929648242
36155,47502_1907_EMPv2_SIRIUS_33299,-0.8,C10H17NO3,1.0
36156,5631_1907_EMPv2_SIRIUS_31057,0.0,C6H6O3,1.0
36157,20501_1907_EMPv2_SIRIUS_5425,-1.2380952380952381,C21H34O4,1.0
36158,4953_1907_EMPv2_SIRIUS_11101,-1.2222222222222223,C36H60O8,1.0
36159,27105_1907_EMPv2_SIRIUS_20240,-1.4782608695652173,C23H40O3,1.0
36160,6615_1907_EMPv2_SIRIUS_53210,-0.8461538461538461,C26H24O,0.14120603015075375
36161,20463_1907_EMPv2_SIRIUS_3126,-1.368421052631579,C19H37NO4,1.0
36162,48249_1907_EMPv2_SIRIUS_54018,-0.8333333333333334,C12H25N5,1.0
36163,33175_1907_EMPv2_SIRIUS_19603,-1.3103448275862069,C29H50O6,0.5
36164,15065_1907_EMPv2_SIRIUS_11937,-1.28,C25H40O4,1.0
36165,37226_1907_EMPv2_SIRIUS_48871,-1.1818181818181819,C22H35NO3,1.0
36166,41537_1907_EMPv2_SIRIUS_49670,-1.5555555555555556,C9H16O,1.0
36167,7785_1907_EMPv2_SIRIUS_28650,-1.3333333333333333,C27H43NO2,0.9984924623115576
36168,38219_1907_EMPv2_SIRIUS_12111,-1.04,C25H39NO5,1.0
36169,46618_1907_EMPv2_SIRIUS_5058,-1.2,C20H28O2,1.0
36170,25419_1907_EMPv2_SIRIUS_7662,-1.3333333333333333,C12H23NO2,1.0
36171,20059_1907_EMPv2_SIRIUS_36320,-1.3333333333333333,C21H36O4,1.0
36172,17795_1907_EMPv2_SIRIUS_34260,-0.9090909090909091,C33H46O8,0.9994974874371858
36173,16668_1907_EMPv2_SIRIUS_9317,-0.5333333333333333,C15H18O5,1.0
36174,36091_1907_EMPv2_SIRIUS_21471,-0.56,C25H22O4,0.9944723618090452
36175,23241_1907_EMPv2_SIRIUS_39001,-0.2857142857142857,C21H24N2O6,1.0
36176,26381_1907_EMPv2_SIRIUS_37855,-0.9090909090909091,C33H45NO6,0.5165829145728644
36177,29219_1907_EMPv2_SIRIUS_32146,-0.2857142857142857,C14H18N4O,0.9994974874371858
36178,13425_1907_EMPv2_SIRIUS_15443,-0.6923076923076923,C26H45N5O6,0.07537688442211057
36179,32084_1907_EMPv2_SIRIUS_28587,-0.8,C10H12O2,1.0
36180,33195_1907_EMPv2_SIRIUS_42715,-1.0909090909090908,C11H17NO,1.0
36181,51487_1907_EMPv2_SIRIUS_21234,-0.3157894736842105,C19H20O7,0.9994974874371858
36182,4587_1907_EMPv2_SIRIUS_26124,-1.1111111111111112,C27H38O4,1.0
36183,20579_1907_EMPv2_SIRIUS_8581,-0.5333333333333333,C15H18O5,1.0
36184,32914_1907_EMPv2_SIRIUS_45584,-1.125,C16H18,1.0
36185,15882_1907_EMPv2_SIRIUS_42585,0.25,C16H17N5O2S,0.9984924623115576
36186,10358_1907_EMPv2_SIRIUS_4493,-1.4,C20H32O2,1.0
36187,5592_1907_EMPv2_SIRIUS_14350,-0.9411764705882353,C17H23NO2,1.0
36188,18600_1907_EMPv2_SIRIUS_26157,-0.6666666666666666,C6H11NO2,1.0
36189,5382_1907_EMPv2_SIRIUS_35124,-0.25,C24H33N7O3,0.11055276381909547
36190,41467_1907_EMPv2_SIRIUS_1141,-1.2,C15H24O3,1.0
36191,42238_1907_EMPv2_SIRIUS_30844,-1.2,C10H16O2,1.0
36192,47348_1907_EMPv2_SIRIUS_6630,-1.4666666666666666,C15H24O,1.0
36193,23483_1907_EMPv2_SIRIUS_31119,-0.3333333333333333,C12H14O5,1.0
36194,11864_1907_EMPv2_SIRIUS_11086,-1.0,C18H27NO3,1.0
36195,7311_1907_EMPv2_SIRIUS_57343,-0.8571428571428571,C14H14O,1.0
36196,36796_1907_EMPv2_SIRIUS_22752,-1.3333333333333333,C27H46O5,1.0
36197,40187_1907_EMPv2_SIRIUS_28705,0.2857142857142857,C14H22N6O4,0.9919597989949752
36198,25054_1907_EMPv2_SIRIUS_15247,-0.6666666666666666,C9H16O5,1.0
36199,32426_1907_EMPv2_SIRIUS_12297,-1.125,C16H18,1.0
36200,10695_1907_EMPv2_SIRIUS_11265,-1.1666666666666667,C24H41NO5,1.0
36201,3933_1907_EMPv2_SIRIUS_6102,-0.9411764705882353,C17H26O5,1.0
36202,30003_1907_EMPv2_SIRIUS_12301,-1.125,C16H18,1.0
36203,13971_1907_EMPv2_SIRIUS_52723,-1.2941176470588236,C17H29NO2,1.0
36204,39798_1907_EMPv2_SIRIUS_34390,-0.8333333333333334,C12H15NO,1.0
36205,21340_1907_EMPv2_SIRIUS_32473,0.0,C16H14N2O4,0.9603015075376884
36206,32706_1907_EMPv2_SIRIUS_35750,-0.11764705882352941,C17H15NO5,1.0
36207,13983_1907_EMPv2_SIRIUS_30165,-1.1428571428571428,C21H30O3,1.0
36208,33167_1907_EMPv2_SIRIUS_52872,-1.5,C16H28O2,1.0
36209,4273_1907_EMPv2_SIRIUS_31529,-1.0,C10H18O4,1.0
36210,50451_1907_EMPv2_SIRIUS_29176,-0.6666666666666666,C9H12O3,1.0
36211,51058_1907_EMPv2_SIRIUS_24018,-1.0833333333333333,C24H33NO2,0.1743718592964824
36212,28728_1907_EMPv2_SIRIUS_48975,-0.75,C8H11NO,1.0
36213,29780_1907_EMPv2_SIRIUS_27144,-1.75,C8H19NO,1.0
36214,2391_1907_EMPv2_SIRIUS_57446,-0.2857142857142857,C14H15N3O,0.9748743718592964
36215,5851_1907_EMPv2_SIRIUS_32077,-0.7692307692307693,C13H19NO3,1.0
36216,120_1907_EMPv2_SIRIUS_4646,-0.7,C20H22O4,0.9984924623115576
36217,50837_1907_EMPv2_SIRIUS_29282,-1.0909090909090908,C11H21NO3,1.0
36218,21811_1907_EMPv2_SIRIUS_16631,-0.9230769230769231,C26H44N4O4,0.019597989949748745
36219,28455_1907_EMPv2_SIRIUS_696,-1.0,C16H20O2,1.0
36220,38040_1907_EMPv2_SIRIUS_50323,-0.7058823529411765,C17H23NO4,1.0
36221,12885_1907_EMPv2_SIRIUS_16389,-0.631578947368421,C19H32N4O4,0.042713567839195984
36222,2141_1907_EMPv2_SIRIUS_7669,-0.47058823529411764,C17H20O6,0.5472361809045226
36223,23917_1907_EMPv2_SIRIUS_31471,-0.6666666666666666,C9H6,1.0
36224,22238_1907_EMPv2_SIRIUS_31435,0.0,C8H11NO4,1.0
36225,22549_1907_EMPv2_SIRIUS_54487,-0.2,C30H37N6O9P,0.9658291457286432
36226,24429_1907_EMPv2_SIRIUS_49156,-1.6363636363636365,C22H43NO2,1.0
36227,6944_1907_EMPv2_SIRIUS_32340,0.0,C10H12N2O3,1.0
36228,34695_1907_EMPv2_SIRIUS_54880,-1.5294117647058822,C17H31NO,1.0
36229,41832_1907_EMPv2_SIRIUS_18687,-1.1111111111111112,C18H28O4,1.0
36230,42506_1907_EMPv2_SIRIUS_8828,-0.8571428571428571,C14H14O,1.0
36231,15165_1907_EMPv2_SIRIUS_26167,-0.6666666666666666,C15H21NO4,1.0
36232,15531_1907_EMPv2_SIRIUS_32127,-1.0,C12H17NO,1.0
36233,35384_1907_EMPv2_SIRIUS_25898,-1.0909090909090908,C33H48O6,0.9949748743718592
36234,27412_1907_EMPv2_SIRIUS_50529,-0.625,C32H44N6O3,0.35276381909547744
36235,3598_1907_EMPv2_SIRIUS_31193,-0.2857142857142857,C14H18N2O4,0.928140703517588
36236,3163_1907_EMPv2_SIRIUS_32480,-0.375,C16H18O6,0.3391959798994975
36237,9987_1907_EMPv2_SIRIUS_729,-0.7777777777777778,C18H20O3,1.0
36238,35383_1907_EMPv2_SIRIUS_34781,-0.47058823529411764,C17H18O5,1.0
36239,24702_1907_EMPv2_SIRIUS_5111,-1.0,C14H18O2,1.0
36240,3957_1907_EMPv2_SIRIUS_12056,-1.0,C18H30N2O3,1.0
36241,26557_1907_EMPv2_SIRIUS_31199,-0.3333333333333333,C12H16N2O3,1.0
36242,30318_1907_EMPv2_SIRIUS_41058,-0.09090909090909091,C22H24N2O8,0.14120603015075378
36243,14013_1907_EMPv2_SIRIUS_2568,-0.75,C8H11NO,1.0
36244,25394_1907_EMPv2_SIRIUS_6842,-0.9,C20H30O6,0.5100502512562813
36245,12670_1907_EMPv2_SIRIUS_47845,-0.18181818181818182,C11H10O4,1.0
36246,49676_1907_EMPv2_SIRIUS_31334,-0.9090909090909091,C22H26O2S,1.0
36247,17928_1907_EMPv2_SIRIUS_1991,-1.0,C10H12O,1.0
36248,43539_1907_EMPv2_SIRIUS_33001,-0.6666666666666666,C12H17NO3,1.0
36249,6406_1907_EMPv2_SIRIUS_24643,-1.2857142857142858,C28H46O5,0.9989949748743716
36250,20745_1907_EMPv2_SIRIUS_28895,-1.4166666666666667,C24H38O2,1.0
36251,48868_1907_EMPv2_SIRIUS_20968,-0.36363636363636365,C11H12O4,1.0
36252,32691_1907_EMPv2_SIRIUS_29228,0.15384615384615385,C13H14N4O2,0.9984924623115576
36253,15840_1907_EMPv2_SIRIUS_16557,-1.4074074074074074,C27H46O4,1.0
36254,13960_1907_EMPv2_SIRIUS_31282,-0.7368421052631579,C19H30O8,0.9703517587939698
36255,3384_1907_EMPv2_SIRIUS_18701,-1.5,C16H34O5,1.0
36256,42829_1907_EMPv2_SIRIUS_15919,-0.7272727272727273,C22H30O7,1.0
36257,7851_1907_EMPv2_SIRIUS_5195,-1.0666666666666667,C15H18O,1.0
36258,1621_1907_EMPv2_SIRIUS_28938,-1.3333333333333333,C24H36O2,1.0
36259,5974_1907_EMPv2_SIRIUS_7577,-1.2727272727272727,C22H34O3,1.0
36260,41127_1907_EMPv2_SIRIUS_39185,-0.7692307692307693,C13H19NO3,1.0
36261,43651_1907_EMPv2_SIRIUS_46966,-1.0714285714285714,C28H44N2O4,0.9994974874371858
36262,27587_1907_EMPv2_SIRIUS_43032,-1.0,C16H27N3O,1.0
36263,19637_1907_EMPv2_SIRIUS_368,-1.0,C16H22O3,1.0
36264,28824_1907_EMPv2_SIRIUS_39872,-0.7142857142857143,C14H19NO3,1.0
36265,36624_1907_EMPv2_SIRIUS_36375,-0.42105263157894735,C19H22N2O4,1.0
36266,31642_1907_EMPv2_SIRIUS_19965,-1.391304347826087,C23H38O3,1.0
36267,39860_1907_EMPv2_SIRIUS_40959,-0.5,C20H26N2O5,1.0
36268,5208_1907_EMPv2_SIRIUS_56393,-0.9523809523809523,C21H35N3O3,0.9989949748743716
36269,34184_1907_EMPv2_SIRIUS_33309,-0.8,C10H17NO3,1.0
36270,49122_1907_EMPv2_SIRIUS_18232,-0.8333333333333334,C12H18O4,1.0
36271,32381_1907_EMPv2_SIRIUS_6533,-1.0,C14H16O,1.0
36272,49161_1907_EMPv2_SIRIUS_53807,-0.35294117647058826,C17H17NO4,1.0
36273,9088_1907_EMPv2_SIRIUS_37453,-1.0303030303030303,C33H49NO6,0.9954773869346732
36274,21536_1907_EMPv2_SIRIUS_48523,-1.037037037037037,C27H40N2O3,1.0
36275,22820_1907_EMPv2_SIRIUS_983,-0.8888888888888888,C9H10O,1.0
36276,39324_1907_EMPv2_SIRIUS_15680,-0.7058823529411765,C17H24N2O3,1.0
36277,48239_1907_EMPv2_SIRIUS_40079,-1.2307692307692308,C39H64O8,0.016080402010050253
36278,15058_1907_EMPv2_SIRIUS_17555,-1.2727272727272727,C33H54O6,1.0
36279,8538_1907_EMPv2_SIRIUS_6363,-1.0,C12H12,1.0
36280,44789_1907_EMPv2_SIRIUS_26707,-0.8461538461538461,C26H34O6,0.40703517587939697
36281,27813_1907_EMPv2_SIRIUS_32778,-0.36363636363636365,C11H15NO4,1.0
36282,17622_1907_EMPv2_SIRIUS_6608,-0.5,C8H8O2,1.0
36283,36680_1907_EMPv2_SIRIUS_44745,0.4,C15H15N3O5S,0.9989949748743716
36284,39650_1907_EMPv2_SIRIUS_37076,-0.7368421052631579,C19H34O10,0.9708542713567841
36285,20655_1907_EMPv2_SIRIUS_19385,-1.4545454545454546,C22H38O3,1.0
36286,6212_1907_EMPv2_SIRIUS_49116,0.0,C6H9N3,1.0
36287,48474_1907_EMPv2_SIRIUS_35205,-1.103448275862069,C29H40O4,1.0
36288,8833_1907_EMPv2_SIRIUS_4153,-1.2307692307692308,C13H20O2,1.0
36289,25792_1907_EMPv2_SIRIUS_47866,-1.2592592592592593,C27H47NO5,0.9984924623115576
36290,29401_1907_EMPv2_SIRIUS_51496,0.8571428571428571,C7H5NO4,1.0
36291,13099_1907_EMPv2_SIRIUS_6424,-1.3,C20H30O2,1.0
36292,49627_1907_EMPv2_SIRIUS_28556,-0.4,C15H17NO3S,0.040201005025125636
36293,26187_1907_EMPv2_SIRIUS_26204,-0.14285714285714285,C14H22N2O5S2,0.02110552763819095
36294,18976_1907_EMPv2_SIRIUS_5958,-1.2727272727272727,C22H32O2,1.0
36295,19683_1907_EMPv2_SIRIUS_49167,-0.7586206896551724,C29H33NO4,0.9773869346733668
36296,5422_1907_EMPv2_SIRIUS_7472,-0.9473684210526315,C19H28O5,1.0
36297,31793_1907_EMPv2_SIRIUS_40335,-1.6,C20H32,1.0
36298,36340_1907_EMPv2_SIRIUS_7173,-1.05,C40H54O6,0.0592964824120603
36299,38256_1907_EMPv2_SIRIUS_4765,-1.0526315789473684,C19H28O4,0.9994974874371858
36300,31338_1907_EMPv2_SIRIUS_46448,-0.8181818181818182,C22H34N2O5,0.6346733668341709
36301,39874_1907_EMPv2_SIRIUS_42455,-1.263157894736842,C19H30O3,1.0
36302,10722_1907_EMPv2_SIRIUS_47603,-1.6363636363636365,C22H40O2,1.0
36303,51142_1907_EMPv2_SIRIUS_35950,-0.7,C20H27NO5,0.9934673366834169
36304,43442_1907_EMPv2_SIRIUS_32060,-0.8,C10H18N2O2,1.0
36305,30901_1907_EMPv2_SIRIUS_19300,-1.2727272727272727,C22H36O4,1.0
36306,24832_1907_EMPv2_SIRIUS_50587,-0.7272727272727273,C22H32N2O5,0.9894472361809048
36307,2369_1907_EMPv2_SIRIUS_33076,-0.3,C20H28N2O8,0.9763819095477388
36308,33924_1907_EMPv2_SIRIUS_28877,0.2857142857142857,C14H22N6O4,0.919597989949749
36309,33903_1907_EMPv2_SIRIUS_7128,-1.2727272727272727,C11H16O,1.0
36310,50586_1907_EMPv2_SIRIUS_21793,-0.72,C25H28O5,0.4532663316582916
36311,42440_1907_EMPv2_SIRIUS_34049,-0.56,C25H30O8,1.0
36312,35276_1907_EMPv2_SIRIUS_17857,-0.5,C8H16O6,0.9824120603015076
36313,42607_1907_EMPv2_SIRIUS_46200,-1.4545454545454546,C22H40O4,1.0
36314,4062_1907_EMPv2_SIRIUS_36309,0.0,C19H19N3O5,0.8060301507537689
36315,10414_1907_EMPv2_SIRIUS_23289,-1.3636363636363635,C22H36O3,1.0
36316,33796_1907_EMPv2_SIRIUS_26011,-0.25,C16H12O4,1.0
36317,25634_1907_EMPv2_SIRIUS_7901,-1.2857142857142858,C14H25NO2,1.0
36318,16454_1907_EMPv2_SIRIUS_16416,-0.5454545454545454,C11H14O4,1.0
36319,16537_1907_EMPv2_SIRIUS_39421,-1.44,C25H40O2,1.0
36320,30719_1907_EMPv2_SIRIUS_8548,-0.7142857142857143,C14H22O6,1.0
36321,12839_1907_EMPv2_SIRIUS_27807,0.3333333333333333,C6H5NO2,1.0
36322,12994_1907_EMPv2_SIRIUS_190,-0.8,C20H34N2O6,0.02914572864321608
36323,45095_1907_EMPv2_SIRIUS_55369,-0.5263157894736842,C19H16O3,1.0
36324,50209_1907_EMPv2_SIRIUS_36004,-0.2857142857142857,C21H19N3O2,0.9723618090452264
36325,28289_1907_EMPv2_SIRIUS_45588,-0.10526315789473684,C19H26N4O6,0.36633165829145736
36326,10422_1907_EMPv2_SIRIUS_39974,-0.9230769230769231,C13H19NO2,1.0
36327,1999_1907_EMPv2_SIRIUS_13380,-0.3333333333333333,C30H39N7O4,0.07989949748743719
36328,4285_1907_EMPv2_SIRIUS_39268,0.5714285714285714,C7H11N3O2S,1.0
36329,5015_1907_EMPv2_SIRIUS_15714,-0.6666666666666666,C24H32N2O5,0.9979899497487436
36330,5203_1907_EMPv2_SIRIUS_38899,0.0,C10H14N2O4,0.7894472361809046
36331,38541_1907_EMPv2_SIRIUS_57232,-0.7058823529411765,C17H26N2O4,1.0
36332,19682_1907_EMPv2_SIRIUS_53172,0.5714285714285714,C14H18N6O4,0.01256281407035176
36333,26964_1907_EMPv2_SIRIUS_45455,-1.3513513513513513,C37H59NO3,0.9889447236180904
36334,45787_1907_EMPv2_SIRIUS_17891,-1.0666666666666667,C15H23NO2,0.7085427135678392
36335,12424_1907_EMPv2_SIRIUS_24292,-1.1666666666666667,C36H50O4,0.9427135678391959
36336,18907_1907_EMPv2_SIRIUS_49573,-0.6153846153846154,C26H37N3O6,0.2547738693467337
36337,39455_1907_EMPv2_SIRIUS_28623,-0.6,C10H16O5,1.0
36338,15323_1907_EMPv2_SIRIUS_45439,-0.9444444444444444,C36H54N2O7,0.9894472361809046
36339,11367_1907_EMPv2_SIRIUS_45228,-1.1764705882352942,C34H53NO5,0.7778894472361809
36340,27483_1907_EMPv2_SIRIUS_976,-1.0909090909090908,C22H32O4,1.0
36341,46057_1907_EMPv2_SIRIUS_35998,0.125,C16H14N2O5,1.0
36342,8792_1907_EMPv2_SIRIUS_18408,-1.5,C8H14O,1.0
36343,17746_1907_EMPv2_SIRIUS_11409,-1.52,C25H47NO3,1.0
36344,21608_1907_EMPv2_SIRIUS_6039,-1.375,C16H22,1.0
36345,48246_1907_EMPv2_SIRIUS_1862,-1.6666666666666667,C18H35NO,1.0
36346,18096_1907_EMPv2_SIRIUS_47511,-0.8,C15H24N2O3,0.9969849246231156
36347,33335_1907_EMPv2_SIRIUS_8735,-0.2857142857142857,C21H20N4O,1.0
36348,48978_1907_EMPv2_SIRIUS_14830,-0.47058823529411764,C17H30N4O5,1.0
36349,47975_1907_EMPv2_SIRIUS_45956,-0.6206896551724138,C29H34O8,0.985929648241206
36350,27031_1907_EMPv2_SIRIUS_426,-1.5,C16H26O,1.0
36351,9906_1907_EMPv2_SIRIUS_51047,-0.5333333333333333,C15H17NO3,1.0
36352,14134_1907_EMPv2_SIRIUS_25696,-0.9285714285714286,C28H36O5,1.0
36353,5929_1907_EMPv2_SIRIUS_8940,0.3333333333333333,C18H22N6O5,0.09095477386934674
36354,18303_1907_EMPv2_SIRIUS_9379,-0.5714285714285714,C14H18O5,0.1527638190954774
36355,48723_1907_EMPv2_SIRIUS_22646,-0.08695652173913043,C23H25NO10,0.15025125628140704
36356,33048_1907_EMPv2_SIRIUS_56713,-0.7878787878787878,C33H45N3O5,0.07537688442211057
36357,26773_1907_EMPv2_SIRIUS_29445,0.0,C17H20N2O7,0.9994974874371858
36358,23740_1907_EMPv2_SIRIUS_4771,-1.5,C12H18,1.0
36359,16801_1907_EMPv2_SIRIUS_6916,-1.3,C20H32O3,1.0
36360,21825_1907_EMPv2_SIRIUS_28598,-1.1666666666666667,C36H60O9,0.9989949748743718
36361,8349_1907_EMPv2_SIRIUS_8810,-0.8,C15H14O,1.0
36362,29145_1907_EMPv2_SIRIUS_50779,-1.6363636363636365,C11H22O2,1.0
36363,38151_1907_EMPv2_SIRIUS_40536,-1.1111111111111112,C27H39NO3,1.0
36364,49727_1907_EMPv2_SIRIUS_8151,-0.45454545454545453,C22H35N5O5,0.010050251256281407
36365,6789_1907_EMPv2_SIRIUS_55103,-1.3181818181818181,C44H77NO8,0.011557788944723618
36366,31070_1907_EMPv2_SIRIUS_35089,-1.1428571428571428,C28H40O4,1.0
36367,4237_1907_EMPv2_SIRIUS_15928,-0.37037037037037035,C27H39N5O7,0.1477386934673367
36368,44978_1907_EMPv2_SIRIUS_42371,-0.5333333333333333,C30H43N7O3,0.20050251256281407
36369,44086_1907_EMPv2_SIRIUS_12382,-0.8,C15H24O6,0.9974874371859296
36370,13493_1907_EMPv2_SIRIUS_36639,-1.1538461538461537,C26H47NO7,1.0
36371,46760_1907_EMPv2_SIRIUS_815,-0.8888888888888888,C18H28O6,1.0
36372,47764_1907_EMPv2_SIRIUS_37236,4.0,C2H6N2O4,0.6884422110552765
36373,31520_1907_EMPv2_SIRIUS_30313,-0.9333333333333333,C15H22O4,1.0
36374,13693_1907_EMPv2_SIRIUS_51391,-1.391304347826087,C23H34O,1.0
36375,50494_1907_EMPv2_SIRIUS_27876,-0.46153846153846156,C13H18N2O3,1.0
36376,22383_1907_EMPv2_SIRIUS_47158,-0.5,C24H31N5O2,0.26733668341708544
36377,22563_1907_EMPv2_SIRIUS_11785,-1.1851851851851851,C27H42O5,0.9994974874371858
36378,25793_1907_EMPv2_SIRIUS_40478,-1.1111111111111112,C27H39NO3,1.0
36379,19431_1907_EMPv2_SIRIUS_52594,-0.5806451612903226,C31H39N5O3,0.042713567839195984
36380,5209_1907_EMPv2_SIRIUS_36865,0.16666666666666666,C12H20N2O8,0.026130653266331662
36381,9553_1907_EMPv2_SIRIUS_42676,0.0,C11H13N3O2,1.0
36382,35826_1907_EMPv2_SIRIUS_7276,-1.2,C25H38O4,1.0
36383,15067_1907_EMPv2_SIRIUS_2440,-1.3076923076923077,C26H46O6,0.9984924623115576
36384,23123_1907_EMPv2_SIRIUS_25318,-1.4666666666666666,C30H48O2,1.0
36385,9570_1907_EMPv2_SIRIUS_30142,-1.2857142857142858,C28H44O4,1.0
36386,2335_1907_EMPv2_SIRIUS_50521,-0.6153846153846154,C13H18N2OS,1.0
36387,43491_1907_EMPv2_SIRIUS_32209,-0.1111111111111111,C18H25N3O7,1.0
36388,6766_1907_EMPv2_SIRIUS_10410,-0.7272727272727273,C11H18N2O2,1.0
36389,44019_1907_EMPv2_SIRIUS_40954,-1.2666666666666666,C30H45NO2,0.9994974874371858
36390,21270_1907_EMPv2_SIRIUS_1705,-1.3333333333333333,C18H35NO4,0.17889447236180905
36391,409_1907_EMPv2_SIRIUS_20419,-1.0909090909090908,C33H51NO6,0.9939698492462312
36392,23263_1907_EMPv2_SIRIUS_37942,-0.8181818181818182,C22H29NO4,1.0
36393,39025_1907_EMPv2_SIRIUS_53901,-0.6451612903225806,C31H37N3O4,0.01708542713567839
36394,35396_1907_EMPv2_SIRIUS_37385,0.36363636363636365,C11H15NO8,0.9989949748743718
36395,27254_1907_EMPv2_SIRIUS_21756,-0.2857142857142857,C14H10O3,1.0
36396,5375_1907_EMPv2_SIRIUS_41039,0.0,C15H19NO8,0.407035175879397
36397,51626_1907_EMPv2_SIRIUS_57578,-0.3076923076923077,C13H20N4O2,0.9989949748743716
36398,1918_1907_EMPv2_SIRIUS_17995,-0.8888888888888888,C18H24O4,1.0
36399,31995_1907_EMPv2_SIRIUS_47494,-1.4074074074074074,C27H42O2,1.0
36400,15760_1907_EMPv2_SIRIUS_2112,-0.7619047619047619,C21H25NO3,1.0
36401,19380_1907_EMPv2_SIRIUS_12005,-1.0769230769230769,C13H18O2,1.0
36402,14633_1907_EMPv2_SIRIUS_2025,-1.125,C16H24O3,1.0
36403,16860_1907_EMPv2_SIRIUS_10943,-1.2592592592592593,C27H40O3,1.0
36404,12627_1907_EMPv2_SIRIUS_18635,-1.2941176470588236,C17H28O3,1.0
36405,40318_1907_EMPv2_SIRIUS_209,-1.3,C20H34O4,1.0
36406,16003_1907_EMPv2_SIRIUS_57162,0.125,C16H24N6O4,0.1185929648241206
36407,18188_1907_EMPv2_SIRIUS_37352,-1.4444444444444444,C18H29N,1.0
36408,32725_1907_EMPv2_SIRIUS_55766,-0.8571428571428571,C14H20O4,1.0
36409,23163_1907_EMPv2_SIRIUS_35082,-0.9166666666666666,C24H32O5,1.0
36410,33979_1907_EMPv2_SIRIUS_30082,-0.9473684210526315,C19H29NO4,0.9994974874371858
36411,17171_1907_EMPv2_SIRIUS_34800,-1.0769230769230769,C26H41NO5,1.0
36412,36460_1907_EMPv2_SIRIUS_24202,-0.5263157894736842,C19H27N3O4,0.9994974874371858
36413,2326_1907_EMPv2_SIRIUS_18244,-0.9090909090909091,C11H16O3,1.0
36414,39761_1907_EMPv2_SIRIUS_51009,-0.46153846153846156,C26H32N2O7,1.0
36415,4311_1907_EMPv2_SIRIUS_8201,-1.2666666666666666,C30H48O5,1.0
36416,42042_1907_EMPv2_SIRIUS_37013,-1.1666666666666667,C24H34O3,0.9919597989949748
36417,3457_1907_EMPv2_SIRIUS_33297,-0.5263157894736842,C19H25N3O3,0.048743718592964835
36418,46421_1907_EMPv2_SIRIUS_45648,-0.8695652173913043,C23H37N3O4,0.9994974874371858
36419,362_1907_EMPv2_SIRIUS_7753,-1.1,C20H28O3,1.0
36420,30188_1907_EMPv2_SIRIUS_25783,-1.3333333333333333,C24H38O3,1.0
36421,39079_1907_EMPv2_SIRIUS_55275,-0.9333333333333333,C30H46O9,0.9824120603015076
36422,1850_1907_EMPv2_SIRIUS_3226,-1.411764705882353,C17H26O,1.0
36423,501_1907_EMPv2_SIRIUS_6601,-1.5,C12H18,1.0
36424,3229_1907_EMPv2_SIRIUS_1389,-1.0833333333333333,C24H36O5,1.0
36425,30096_1907_EMPv2_SIRIUS_465,-0.7272727272727273,C22H30O7,0.9844221105527641
36426,42764_1907_EMPv2_SIRIUS_806,-1.0666666666666667,C15H22O3,1.0
36427,41620_1907_EMPv2_SIRIUS_6660,-0.9333333333333333,C15H20O3,1.0
36428,15222_1907_EMPv2_SIRIUS_28084,-0.5,C8H8O2,1.0
36429,32380_1907_EMPv2_SIRIUS_32882,-1.52,C25H40O,1.0
36430,17346_1907_EMPv2_SIRIUS_19053,-0.4444444444444444,C9H11NO2,1.0
36431,16962_1907_EMPv2_SIRIUS_46190,-0.88,C25H40N2O6,0.5055276381909547
36432,37104_1907_EMPv2_SIRIUS_638,-0.9411764705882353,C17H22O3,0.9954773869346732
36433,39820_1907_EMPv2_SIRIUS_11790,-1.3333333333333333,C18H29NO,1.0
36434,17671_1907_EMPv2_SIRIUS_49769,-1.3846153846153846,C26H42O3,1.0
36435,48422_1907_EMPv2_SIRIUS_49552,-0.64,C25H30N2O4,1.0
36436,22816_1907_EMPv2_SIRIUS_36248,-0.6,C30H36O9,0.8653266331658291
36437,19622_1907_EMPv2_SIRIUS_33821,-0.7619047619047619,C21H30N2O4,0.0457286432160804
36438,12619_1907_EMPv2_SIRIUS_1133,-0.9333333333333333,C15H20O3,1.0
36439,18595_1907_EMPv2_SIRIUS_12370,-1.5,C8H17NO,1.0
36440,47382_1907_EMPv2_SIRIUS_46277,-0.9090909090909091,C22H34O7,1.0
36441,17811_1907_EMPv2_SIRIUS_51160,-0.5217391304347826,C23H34N4O3S2,0.011055276381909548
36442,38246_1907_EMPv2_SIRIUS_7824,-1.0,C20H26O3,1.0
36443,8240_1907_EMPv2_SIRIUS_23462,-1.2727272727272727,C22H32O2,1.0
36444,42223_1907_EMPv2_SIRIUS_29903,-0.625,C16H22N2O3,1.0
36445,51754_1907_EMPv2_SIRIUS_12869,-0.9375,C32H46O8,0.042713567839195984
36446,9444_1907_EMPv2_SIRIUS_3313,-1.0,C12H18O3,1.0
36447,7768_1907_EMPv2_SIRIUS_13196,-0.6666666666666666,C15H19NO3,1.0
36448,15173_1907_EMPv2_SIRIUS_14376,-0.6666666666666666,C15H17NO2,1.0
36449,41717_1907_EMPv2_SIRIUS_42985,0.25,C16H20N4O6,0.016080402010050253
36450,47847_1907_EMPv2_SIRIUS_54294,-0.8888888888888888,C9H10O,1.0
36451,25225_1907_EMPv2_SIRIUS_33418,-0.2857142857142857,C28H31N5O4,0.5366834170854272
36452,41566_1907_EMPv2_SIRIUS_6272,-0.5,C20H20O5,1.0
